3139,FBGN0019886-MONOMER,calcium ion binding
3140,FBGN0039513-MONOMER,ORF
3141,FBGN0026533-MONOMER,nucleic acid binding
3142,FBGN0015218-MONOMER,translation initiation factor activity//RNA cap binding
3143,FBGN0034366-MONOMER,binding//catalytic activity
3144,FBGN0026262-MONOMER,protein binding//zinc ion binding//general RNA polymerase II transcription factor activity
3145,FBGN0034310-MONOMER,ORF
3146,FBGN0004616-MONOMER,calcium ion binding
3147,FBGN0019624-MONOMER,cytochrome-c oxidase activity
3148,FBGN0035720-MONOMER,ATP-dependent helicase activity
3149,FBGN0031365-MONOMER,ORF
3150,FBGN0037619-MONOMER,zinc ion binding//nucleic acid binding
3151,FBGN0030648-MONOMER,ORF
3152,FBGN0037697-MONOMER,glutathione transferase activity
3153,FBGN0038700-MONOMER,serine-type peptidase activity
3154,FBGN0003882-MONOMER,protein binding
3155,FBGN0038219-MONOMER,ORF
3156,FBGN0031980-MONOMER,structural constituent of ribosome
3157,FBGN0027948-MONOMER,microtubule binding//protein binding
3158,FBGN0052718-MONOMER,ORF
3159,FBGN0038337-MONOMER,high affinity sulfate transmembrane transporter activity
3160,FBGN0030551-MONOMER,ATP-dependent RNA helicase activity
3161,FBGN0037107-MONOMER,ORF
3162,FBGN0036844-MONOMER,MAP kinase tyrosine/serine/threonine phosphatase activity//protein tyrosine/serine/threonine phosphatase activity//phosphoric monoester hydrolase activity
3163,FBGN0032180-MONOMER,G-protein coupled receptor activity
3164,FBGN0027052-MONOMER,ubiquitin-protein ligase activity
3165,FBGN0038872-MONOMER,mRNA binding
3166,FBGN0052048-MONOMER,ORF
3167,FBGN0086476-MONOMER,ORF
3168,FBGN0034870-MONOMER,ORF
3169,FBGN0030724-MONOMER,ORF
3170,FBGN0015359-MONOMER,ORF
3171,FBGN0085549-MONOMER,ORF
3172,FBGN0030905-MONOMER,ORF
3173,FBGN0024302-MONOMER,transcription factor binding
3174,FBGN0037121-MONOMER,DNA-directed RNA polymerase activity
3175,FBGN0001259-MONOMER,protein binding
3176,FBGN0044323-MONOMER,protein binding
3177,FBGN0085396-MONOMER,sequence-specific DNA binding//transcription factor activity
3178,FBGN0038499-MONOMER,transcription activator activity//translation initiation factor activity//transcription factor binding//RNA polymerase III transcription factor activity//zinc ion binding
3179,FBGN0034511-MONOMER,ORF
3180,FBGN0038998-MONOMER,ORF
3181,FBGN0039398-MONOMER,ORF
3182,FBGN0053658-MONOMER,ORF
3183,FBGN0033512-MONOMER,ORF
3184,FBGN0025105-MONOMER,calcium-dependent cysteine-type endopeptidase activity
3185,FBGN0053218-MONOMER,ORF
3186,FBGN0035156-MONOMER,SNAP receptor activity
3187,FBGN0000615-MONOMER,sugar binding
3188,FBGN0034215-MONOMER,S-methyl-5-thioadenosine phosphorylase activity
3189,FBGN0035315-MONOMER,ORF
3190,FBGN0030171-MONOMER,chitinase activity
3191,FBGN0034894-MONOMER,caspase inhibitor activity
3192,FBGN0035975-MONOMER,N-acetylmuramoyl-L-alanine amidase activity
3193,FBGN0017566-MONOMER,NADH dehydrogenase activity
3194,FBGN0032074-MONOMER,ORF
3195,FBGN0025802-MONOMER,inositol or phosphatidylinositol phosphatase activity//diacylglycerol binding//protein tyrosine/serine/threonine phosphatase activity
3196,FBGN0053800-MONOMER,ORF
3197,FBGN0028935-MONOMER,membrane alanyl aminopeptidase activity
3198,FBGN0051354-MONOMER,ATP binding
3199,FBGN0015008-MONOMER,actin binding//actin filament binding//calcium ion binding
3200,FBGN0032120-MONOMER,phospholipid-translocating ATPase activity
3201,FBGN0030575-MONOMER,gamma-butyrobetaine dioxygenase activity
3202,FBGN0259230-MONOMER,chitin binding//galactose binding
3203,FBGN0069356-MONOMER,guanyl-nucleotide exchange factor activity
3204,FBGN0032536-MONOMER,peptidyl-dipeptidase A activity
3205,FBGN0034323-MONOMER,phosphopantetheine binding
3206,FBGN0033793-MONOMER,ORF
3207,FBGN0024993-MONOMER,protein binding//zinc ion binding
3208,FBGN0039323-MONOMER,ORF
3209,FBGN0052255-MONOMER,taste receptor activity
3210,FBGN0061196-MONOMER,ORF
3211,FBGN0035366-MONOMER,ORF
3212,FBGN0032900-MONOMER,ORF
3213,FBGN0033238-MONOMER,calcium ion binding
3214,FBGN0051055-MONOMER,ORF
3215,FBGN0036219-MONOMER,ORF
3216,FBGN0032456-MONOMER,protein kinase activity
3217,FBGN0033350-MONOMER,ORF
3218,FBGN0004429-MONOMER,lysozyme activity
3219,FBGN0038855-MONOMER,Rab GTPase activator activity//GTPase activator activity
3220,FBGN0020517-MONOMER,structural molecule activity
3221,FBGN0039787-MONOMER,high affinity sulfate transmembrane transporter activity
3222,FBGN0024995-MONOMER,4-nitrophenylphosphatase activity
3223,FBGN0034265-MONOMER,protein binding//phosphoinositide binding
3224,FBGN0028577-MONOMER,nucleotide binding//mRNA binding//poly(U) binding
3225,FBGN0027611-MONOMER,alpha-mannosidase activity
3226,FBGN0050476-MONOMER,ORF
3227,FBGN0052691-MONOMER,ORF
3228,FBGN0031844-MONOMER,acyl-CoA thioesterase activity
3229,FBGN0259203-MONOMER,ORF
3230,FBGN0023180-MONOMER,DNA binding
3231,FBGN0259108-MONOMER,microtubule binding//protein binding
3232,FBGN0050195-MONOMER,ORF
3233,FBGN0030772-MONOMER,protein binding//GTP binding
3234,FBGN0032671-MONOMER,ORF
3235,FBGN0040077-MONOMER,protein tyrosine phosphatase activity
3236,FBGN0039972-MONOMER,ferric iron binding//nucleic acid binding
3237,FBGN0037710-MONOMER,P-P-bond-hydrolysis-driven transmembrane transporter activity
3238,FBGN0085483-MONOMER,serine-type endopeptidase inhibitor activity
3239,FBGN0038550-MONOMER,zinc ion binding
3240,FBGN0052085-MONOMER,protein binding
3241,FBGN0037815-MONOMER,3'-5'-exoribonuclease activity//RNA binding
3242,FBGN0038389-MONOMER,zinc ion binding//nucleic acid binding
3243,FBGN0003462-MONOMER,superoxide dismutase activity
3244,FBGN0058178-MONOMER,unfolded protein binding//heat shock protein binding
3245,FBGN0259241-MONOMER,ORF
3246,FBGN0053808-MONOMER,DNA binding
3247,FBGN0039659-MONOMER,nucleotide binding//mRNA binding//nucleic acid binding
3248,FBGN0259168-MONOMER,protein serine/threonine kinase activity
3249,FBGN0038829-MONOMER,calcium ion binding
3250,FBGN0052662-MONOMER,ORF
3251,FBGN0034809-MONOMER,ORF
3252,FBGN0029173-MONOMER,transcription factor activity//zinc ion binding//nucleic acid binding
3253,FBGN0024273-MONOMER,small GTPase regulator activity//protein binding//actin binding
3254,FBGN0031248-MONOMER,serine-type endopeptidase activity
3255,FBGN0031591-MONOMER,ORF
3256,FBGN0004575-MONOMER,catalytic activity//ATP binding
3257,FBGN0037332-MONOMER,biotin-[acetyl-CoA-carboxylase] ligase activity
3258,FBGN0030162-MONOMER,lipoprotein lipase activity
3259,FBGN0038422-MONOMER,chitin binding
3260,FBGN0030102-MONOMER,ORF
3261,FBGN0027528-MONOMER,neprilysin activity
3262,FBGN0010612-MONOMER,"hydrogen ion transporting ATPase activity, rotational mechanism"
3263,FBGN0038351-MONOMER,oxidoreductase activity//serine-type endopeptidase activity
3264,FBGN0085257-MONOMER,ORF
3265,FBGN0029719-MONOMER,ORF
3266,FBGN0003742-MONOMER,nucleotide binding//mRNA binding//nucleic acid binding
3267,FBGN0035259-MONOMER,ORF
3268,FBGN0011232-MONOMER,protein binding//zinc ion binding
3269,FBGN0037449-MONOMER,ORF
3270,FBGN0010408-MONOMER,structural constituent of ribosome//rRNA binding
3271,FBGN0029808-MONOMER,ORF
3272,FBGN0027508-MONOMER,NAD+ ADP-ribosyltransferase activity
3273,FBGN0034053-MONOMER,electron carrier activity//heme binding//monooxygenase activity//iron ion binding
3274,FBGN0001233-MONOMER,"ATPase activity, coupled"
3275,FBGN0052267-MONOMER,ORF
3276,FBGN0052075-MONOMER,ORF
3277,FBGN0038404-MONOMER,carnitine transporter activity
3278,FBGN0000254-MONOMER,calmodulin binding
3279,FBGN0046828-MONOMER,ORF
3280,FBGN0033351-MONOMER,tRNA binding//aminoacyl-tRNA synthetase auxiliary protein activity
3281,FBGN0035676-MONOMER,protein binding
3282,FBGN0020880-MONOMER,ORF
3283,FBGN0085284-MONOMER,ORF
3284,FBGN0035703-MONOMER,ORF
3285,FBGN0026316-MONOMER,ubiquitin-protein ligase activity
3286,FBGN0039939-MONOMER,ORF
3287,FBGN0032244-MONOMER,DNA binding//ATP binding//DNA clamp loader activity
3288,FBGN0003308-MONOMER,xanthine dehydrogenase activity
3289,FBGN0039438-MONOMER,ORF
3290,FBGN0039029-MONOMER,calcium ion binding
3291,FBGN0034478-MONOMER,"ATPase activity, coupled"
3292,FBGN0041780-MONOMER,strictosidine synthase activity
3293,FBGN0004867-MONOMER,structural constituent of ribosome//RNA binding
3294,FBGN0003326-MONOMER,signal transducer activity//receptor binding
3295,FBGN0003264-MONOMER,ribonuclease activity
3296,FBGN0032945-MONOMER,formyltetrahydrofolate dehydrogenase activity
3297,FBGN0000355-MONOMER,structural constituent of chorion
3298,FBGN0053531-MONOMER,transmembrane receptor protein tyrosine kinase activity
3299,FBGN0051803-MONOMER,ORF
3300,FBGN0000303-MONOMER,choline O-acetyltransferase activity
3301,FBGN0045477-MONOMER,taste receptor activity
3302,FBGN0033490-MONOMER,nucleic acid binding//endonuclease activity
3303,FBGN0052277-MONOMER,trypsin activity
3304,FBGN0023388-MONOMER,protein binding//calcium ion binding
3305,FBGN0033495-MONOMER,protein binding
3306,FBGN0085221-MONOMER,ORF
3307,FBGN0050073-MONOMER,odorant binding
3308,FBGN0026315-MONOMER,UDP-glycosyltransferase activity
3309,FBGN0030667-MONOMER,ORF
3310,FBGN0030657-MONOMER,ORF
3311,FBGN0086360-MONOMER,glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity
3312,FBGN0022997-MONOMER,nicotinic acetylcholine-activated cation-selective channel activity
3313,FBGN0025352-MONOMER,long-chain-3-hydroxyacyl-CoA dehydrogenase activity
3314,FBGN0031460-MONOMER,ORF
3315,FBGN0032598-MONOMER,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
3316,FBGN0030079-MONOMER,ORF
3317,FBGN0042111-MONOMER,ORF
3318,FBGN0030614-MONOMER,unfolded protein binding
3319,FBGN0040989-MONOMER,ORF
3320,FBGN0053239-MONOMER,protein kinase CK2 regulator activity
3321,FBGN0039654-MONOMER,ORF
3322,FBGN0001142-MONOMER,glutamate synthase activity
3323,FBGN0039155-MONOMER,protease inhibitor activity
3324,FBGN0036222-MONOMER,succinate dehydrogenase (ubiquinone) activity
3325,FBGN0035407-MONOMER,zinc ion binding
3326,FBGN0015036-MONOMER,electron carrier activity//heme binding//monooxygenase activity//iron ion binding
3327,FBGN0033942-MONOMER,structural constituent of chitin-based cuticle
3328,FBGN0004864-MONOMER,non-membrane spanning protein tyrosine kinase activity
3329,FBGN0035603-MONOMER,unfolded protein binding//chaperone binding
3330,FBGN0039631-MONOMER,DNA binding//NAD-dependent histone deacetylase activity//NAD binding//zinc ion binding
3331,FBGN0005590-MONOMER,growth factor activity//specific transcriptional repressor activity//transforming growth factor beta receptor binding
3332,FBGN0038949-MONOMER,ORF
3333,FBGN0031996-MONOMER,chitinase activity
3334,FBGN0004959-MONOMER,electron carrier activity//ecdysteroid 25-hydroxylase activity//heme binding//iron ion binding
3335,FBGN0085550-MONOMER,ORF
3336,FBGN0039504-MONOMER,protein binding
3337,FBGN0086676-MONOMER,tetracycline:hydrogen antiporter activity
3338,MONOMER54L-33,
3339,FBGN0036601-MONOMER,ORF
3340,FBGN0031703-MONOMER,long-chain-fatty-acid-CoA ligase activity
3341,FBGN0085646-MONOMER,ORF
3342,FBGN0036316-MONOMER,glucose transmembrane transporter activity
3343,FBGN0032224-MONOMER,"selenide, water dikinase activity"
3344,FBGN0051778-MONOMER,serine-type endopeptidase inhibitor activity
3345,FBGN0035509-MONOMER,ORF
3346,FBGN0037614-MONOMER,ORF
3347,FBGN0036888-MONOMER,"ATPase activity, coupled to transmembrane movement of substances"
3348,FBGN0051813-MONOMER,ORF
3349,FBGN0029853-MONOMER,ORF
3350,FBGN0036568-MONOMER,"hydrogen ion transporting ATPase activity, rotational mechanism"
3351,FBGN0014419-MONOMER,unfolded protein binding
3352,FBGN0052158-MONOMER,adenylate cyclase activity
3353,FBGN0039462-MONOMER,ORF
3354,FBGN0066307-MONOMER,transposase activity//DNA binding
3355,FBGN0032430-MONOMER,tRNA (guanine-N2-)-methyltransferase activity
3356,FBGN0030960-MONOMER,ORF
3357,FBGN0003638-MONOMER,RNA binding
3358,FBGN0020932-MONOMER,carboxylesterase activity
3359,FBGN0040262-MONOMER,glucuronosyltransferase activity
3360,FBGN0037820-MONOMER,dopamine beta-monooxygenase activity
3361,FBGN0030914-MONOMER,allantoinase activity
3362,FBGN0058378-MONOMER,ORF
3363,FBGN0002622-MONOMER,DNA-(apurinic or apyrimidinic site) lyase activity
3364,FBGN0034132-MONOMER,leucyl aminopeptidase activity
3365,FBGN0028482-MONOMER,ORF
3366,FBGN0039175-MONOMER,phenylalanine-tRNA ligase activity
3367,FBGN0038858-MONOMER,catalytic activity
3368,FBGN0029153-MONOMER,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+) activity
3369,FBGN0085470-MONOMER,ORF
3370,FBGN0037964-MONOMER,catalytic activity//rhodopsin-like receptor activity
3371,FBGN0052423-MONOMER,nucleotide binding//mRNA binding//RNA binding
3372,FBGN0038183-MONOMER,ORF
3373,FBGN0040959-MONOMER,chitin binding
3374,FBGN0035555-MONOMER,ORF
3375,FBGN0038172-MONOMER,adenosine deaminase activity
3376,FBGN0034881-MONOMER,ORF
3377,FBGN0030145-MONOMER,ubiquitin-protein ligase activity
3378,FBGN0031796-MONOMER,ORF
3379,FBGN0038267-MONOMER,ORF
3380,FBGN0025335-MONOMER,rhodopsin-like receptor activity
3381,FBGN0033791-MONOMER,protein tyrosine kinase activity//receptor signaling protein tyrosine kinase activity//ATP binding
3382,FBGN0041729-MONOMER,protein binding
3383,FBGN0032377-MONOMER,ORF
3384,FBGN0033274-MONOMER,ORF
3385,FBGN0029771-MONOMER,ORF
3386,FBGN0085370-MONOMER,"3',5'-cyclic-GMP phosphodiesterase activity"
3387,FBGN0052160-MONOMER,ORF
3388,FBGN0025360-MONOMER,sequence-specific DNA binding//DNA binding//RNA polymerase II transcription factor activity//transcription factor activity
3389,FBGN0036035-MONOMER,ORF
3390,FBGN0039905-MONOMER,zinc ion binding//nucleic acid binding
3391,FBGN0031849-MONOMER,ORF
3392,FBGN0016122-MONOMER,peptidyl-dipeptidase A activity
3393,FBGN0035970-MONOMER,zinc ion binding
3394,FBGN0050147-MONOMER,zinc ion binding
3395,FBGN0036853-MONOMER,structural constituent of ribosome//RNA binding
3396,FBGN0022708-MONOMER,adenylate kinase activity
3397,FBGN0037895-MONOMER,sodium:iodide symporter activity
3398,FBGN0014031-MONOMER,serine-pyruvate transaminase activity
3399,FBGN0036569-MONOMER,isoleucine-tRNA ligase activity
3400,FBGN0033073-MONOMER,protein binding//methyltransferase activity
3401,FBGN0026150-MONOMER,X-Pro aminopeptidase activity
3402,FBGN0050151-MONOMER,ORF
3403,FBGN0026776-MONOMER,DNA binding
3404,FBGN0010340-MONOMER,protein transporter activity
3405,FBGN0037778-MONOMER,transcription cofactor activity
3406,FBGN0039224-MONOMER,ORF
3407,FBGN0052264-MONOMER,ORF
3408,FBGN0001087-MONOMER,protein transporter activity//protein binding
3409,FBGN0085650-MONOMER,ORF
3410,FBGN0040333-MONOMER,calcium channel activity
3411,FBGN0038539-MONOMER,ORF
3412,FBGN0052280-MONOMER,ORF
3413,FBGN0020224-MONOMER,signal transducer activity//ligase activity//protein binding//zinc ion binding//calcium ion binding
3414,FBGN0027786-MONOMER,binding//transmembrane transporter activity
3415,FBGN0044324-MONOMER,chromatin binding
3416,FBGN0035724-MONOMER,ORF
3417,FBGN0030597-MONOMER,ecdysone oxidase activity
3418,FBGN0035543-MONOMER,structural constituent of chitin-based cuticle
3419,FBGN0032831-MONOMER,ORF
3420,FBGN0011834-MONOMER,serine-type peptidase activity//serine-type endopeptidase activity
3421,FBGN0039204-MONOMER,ORF
3422,FBGN0038052-MONOMER,ORF
3423,FBGN0003319-MONOMER,trypsin activity
3424,FBGN0033273-MONOMER,ORF
3425,FBGN0034691-MONOMER,inositol-polyphosphate 5-phosphatase activity
3426,FBGN0259212-MONOMER,actin binding
3427,FBGN0039434-MONOMER,ORF
3428,FBGN0051315-MONOMER,ORF
3429,FBGN0087035-MONOMER,endoribonuclease activity//translation initiation factor activity//protein binding//siRNA binding
3430,FBGN0029714-MONOMER,ORF
3431,FBGN0046822-MONOMER,ORF
3432,FBGN0033639-MONOMER,protein binding
3433,FBGN0015568-MONOMER,carboxylesterase activity
3434,FBGN0259743-MONOMER,Rho guanyl-nucleotide exchange factor activity//signal transducer activity
3435,FBGN0040066-MONOMER,ORF
3436,FBGN0033426-MONOMER,ORF
3437,FBGN0036796-MONOMER,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors"
3438,FBGN0035727-MONOMER,ORF
3439,FBGN0015031-MONOMER,cytochrome-c oxidase activity
3440,FBGN0035518-MONOMER,protein binding//transcription factor activity//receptor activity//zinc ion binding
3441,FBGN0033210-MONOMER,"RNA splicing factor activity, transesterification mechanism//protein binding//mRNA binding"
3442,FBGN0024998-MONOMER,ORF
3443,FBGN0029977-MONOMER,ORF
3444,FBGN0034876-MONOMER,receptor binding
3445,FBGN0064237-MONOMER,chitinase activity
3446,FBGN0020407-MONOMER,ORF
3447,FBGN0033581-MONOMER,zinc ion binding
3448,FBGN0031808-MONOMER,neprilysin activity
3449,FBGN0002533-MONOMER,structural constituent of chitin-based cuticle//structural constituent of chitin-based larval cuticle
3450,FBGN0032040-MONOMER,ORF
3451,FBGN0085690-MONOMER,ORF
3452,FBGN0037402-MONOMER,"hydrogen ion transporting ATPase activity, rotational mechanism"
3453,FBGN0053194-MONOMER,ORF
3454,FBGN0038412-MONOMER,metal ion transmembrane transporter activity
3455,FBGN0035675-MONOMER,ORF
3456,FBGN0053698-MONOMER,ORF
3457,FBGN0051776-MONOMER,polypeptide N-acetylgalactosaminyltransferase activity
3458,FBGN0036213-MONOMER,structural constituent of ribosome
3459,FBGN0035364-MONOMER,ORF
3460,FBGN0029659-MONOMER,ORF
3461,FBGN0026378-MONOMER,Rab-protein geranylgeranyltransferase activity
3462,FBGN0031437-MONOMER,actin binding
3463,FBGN0061207-MONOMER,glutathione transferase activity
3464,FBGN0041711-MONOMER,ORF
3465,FBGN0053341-MONOMER,ORF
3466,FBGN0053964-MONOMER,ORF
3467,FBGN0005658-MONOMER,sequence-specific DNA binding//DNA binding//transcription factor activity
3468,FBGN0036793-MONOMER,procollagen-proline 4-dioxygenase activity
3469,FBGN0034113-MONOMER,protein binding
3470,FBGN0004055-MONOMER,ORF
3471,FBGN0029657-MONOMER,ORF
3472,FBGN0001197-MONOMER,DNA binding
3473,FBGN0085633-MONOMER,ORF
3474,FBGN0004403-MONOMER,structural constituent of ribosome
3475,FBGN0038326-MONOMER,3-hydroxyisobutyryl-CoA hydrolase activity
3476,FBGN0003691-MONOMER,ubiquitin-protein ligase activity
3477,FBGN0051680-MONOMER,ORF
3478,FBGN0031335-MONOMER,phosphoglycolate phosphatase activity
3479,FBGN0029507-MONOMER,ORF
3480,FBGN0004052-MONOMER,ORF
3481,FBGN0053463-MONOMER,ORF
3482,FBGN0022987-MONOMER,mRNA binding//RNA binding
3483,FBGN0039127-MONOMER,ORF
3484,FBGN0039864-MONOMER,transporter activity
3485,FBGN0027842-MONOMER,carnitine O-palmitoyltransferase activity
3486,FBGN0031822-MONOMER,ORF
3487,FBGN0027561-MONOMER,serine carboxypeptidase activity
3488,FBGN0032889-MONOMER,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor//NAD binding"
3489,FBGN0037512-MONOMER,binding//transmembrane transporter activity
3490,FBGN0038745-MONOMER,endopeptidase Clp activity
3491,FBGN0029959-MONOMER,GTPase activity
3492,FBGN0036987-MONOMER,ORF
3493,FBGN0037686-MONOMER,structural constituent of ribosome
3494,FBGN0031478-MONOMER,enzyme inhibitor activity//diazepam binding//acyl-CoA binding
3495,FBGN0027087-MONOMER,histidine-tRNA ligase activity
3496,FBGN0053872-MONOMER,DNA binding
3497,FBGN0031039-MONOMER,binding//transmembrane transporter activity
3498,FBGN0069962-MONOMER,ORF
3499,FBGN0028943-MONOMER,ORF
3500,FBGN0040965-MONOMER,ORF
3501,FBGN0085534-MONOMER,ORF
3502,FBGN0045859-MONOMER,beta-N-acetylglucosaminidase activity
3503,FBGN0034795-MONOMER,RNA polymerase II transcription mediator activity
3504,FBGN0037129-MONOMER,ORF
3505,FBGN0083947-MONOMER,ORF
3506,FBGN0046113-MONOMER,extracellular-glutamate-gated ion channel activity//kainate selective glutamate receptor activity//glutamate receptor activity
3507,FBGN0039650-MONOMER,catalytic activity
3508,FBGN0040766-MONOMER,ORF
3509,FBGN0033471-MONOMER,ORF
3510,FBGN0085411-MONOMER,ORF
3511,FBGN0036180-MONOMER,ORF
3512,FBGN0085548-MONOMER,ORF
3513,FBGN0031740-MONOMER,DNA binding
3514,FBGN0052425-MONOMER,ORF
3515,FBGN0035101-MONOMER,ORF
3516,FBGN0034430-MONOMER,ORF
3517,FBGN0036991-MONOMER,ORF
3518,FBGN0037543-MONOMER,S-adenosylmethionine-dependent methyltransferase activity
3519,FBGN0034094-MONOMER,iron ion transmembrane transporter activity
3520,FBGN0053902-MONOMER,DNA binding
3521,FBGN0087011-MONOMER,receptor binding
3522,FBGN0085377-MONOMER,acyltransferase activity
3523,FBGN0028893-MONOMER,ORF
3524,FBGN0052155-MONOMER,gamma-glutamyl hydrolase activity
3525,FBGN0000709-MONOMER,actin binding//calcium ion binding
3526,FBGN0036639-MONOMER,ORF
3527,FBGN0035484-MONOMER,ORF
3528,FBGN0039797-MONOMER,nucleotide binding//translation initiation factor activity//mRNA binding//nucleic acid binding
3529,FBGN0039045-MONOMER,amino acid transmembrane transporter activity
3530,FBGN0053891-MONOMER,DNA binding
3531,FBGN0052110-MONOMER,cysteine-type peptidase activity//peptidase activity
3532,FBGN0085481-MONOMER,galactosyltransferase activity
3533,FBGN0030202-MONOMER,ATP binding
3534,FBGN0051445-MONOMER,membrane alanyl aminopeptidase activity
3535,FBGN0029763-MONOMER,ubiquitin thiolesterase activity
3536,FBGN0011016-MONOMER,signal sequence binding
3537,FBGN0085662-MONOMER,ORF
3538,FBGN0050362-MONOMER,ORF
3539,FBGN0024997-MONOMER,protein binding//zinc ion binding
3540,FBGN0027622-MONOMER,RNA-directed DNA polymerase activity
3541,FBGN0031772-MONOMER,ORF
3542,FBGN0025627-MONOMER,ORF
3543,FBGN0002306-MONOMER,receptor activity
3544,FBGN0046710-MONOMER,phospholipase A2 activity
3545,FBGN0038181-MONOMER,calcium ion binding
3546,FBGN0031579-MONOMER,ORF
3547,FBGN0039325-MONOMER,ORF
3548,FBGN0085219-MONOMER,ORF
3549,FBGN0036573-MONOMER,ORF
3550,FBGN0034705-MONOMER,ATPase activity
3551,FBGN0031993-MONOMER,ORF
3552,FBGN0030782-MONOMER,zinc ion binding
3553,FBGN0085632-MONOMER,ORF
3554,FBGN0043876-MONOMER,RNA-directed DNA polymerase activity
3555,FBGN0053525-MONOMER,transcription repressor activity//DNA binding//transcription corepressor activity//protein binding//chromatin binding
3556,FBGN0053849-MONOMER,DNA binding
3557,FBGN0053483-MONOMER,ORF
3558,FBGN0062541-MONOMER,RNA-directed DNA polymerase activity
3559,FBGN0062246-MONOMER,protein kinase activity
3560,FBGN0010531-MONOMER,superoxide dismutase copper chaperone activity
3561,FBGN0035204-MONOMER,ORF
3562,FBGN0039629-MONOMER,trypsin activity
3563,FBGN0036830-MONOMER,cytochrome-c oxidase activity
3564,FBGN0028938-MONOMER,ORF
3565,FBGN0053346-MONOMER,nucleic acid binding//endonuclease activity
3566,FBGN0037560-MONOMER,ORF
3567,FBGN0000171-MONOMER,ATP-dependent helicase activity
3568,FBGN0053827-MONOMER,DNA binding
3569,FBGN0259101-MONOMER,5'-nucleotidase activity
3570,FBGN0016697-MONOMER,endopeptidase activity//threonine endopeptidase activity
3571,FBGN0038719-MONOMER,organic cation transmembrane transporter activity
3572,FBGN0085529-MONOMER,ORF
3573,FBGN0036913-MONOMER,ubiquitin thiolesterase activity
3574,FBGN0064115-MONOMER,ORF
3575,FBGN0034454-MONOMER,ORF
3576,FBGN0030662-MONOMER,acetylglucosaminyltransferase activity
3577,FBGN0050005-MONOMER,ORF
3578,FBGN0052710-MONOMER,ORF
3579,FBGN0051624-MONOMER,zinc ion binding
3580,FBGN0013323-MONOMER,prothoracicotrophic hormone activity//hormone activity//neuropeptide hormone activity
3581,FBGN0029084-MONOMER,calcium ion binding
3582,FBGN0250827-MONOMER,ORF
3583,FBGN0038402-MONOMER,transcription factor activity
3584,FBGN0000313-MONOMER,protein binding//neurotransmitter transporter activity
3585,FBGN0036774-MONOMER,structural constituent of ribosome
3586,FBGN0050466-MONOMER,ORF
3587,FBGN0034049-MONOMER,neurotransmitter:sodium symporter activity
3588,FBGN0053548-MONOMER,ORF
3589,FBGN0029965-MONOMER,ORF
3590,FBGN0010452-MONOMER,protein binding
3591,FBGN0250785-MONOMER,guanylate kinase activity
3592,FBGN0032001-MONOMER,cytidine deaminase activity
3593,FBGN0036394-MONOMER,ORF
3594,FBGN0031732-MONOMER,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity"
3595,FBGN0036320-MONOMER,ORF
3596,FBGN0053288-MONOMER,GTPase regulator activity
3597,FBGN0011020-MONOMER,ORF
3598,FBGN0030328-MONOMER,ORF
3599,FBGN0031517-MONOMER,fructose transmembrane transporter activity
3600,FBGN0000246-MONOMER,ORF
3601,FBGN0025716-MONOMER,aspartic-type endopeptidase activity//structural constituent of cytoskeleton//protein binding//transcription coactivator activity
3602,FBGN0011474-MONOMER,histone lysine N-methyltransferase activity (H4-K20 specific)
3603,FBGN0000247-MONOMER,ORF
3604,FBGN0036314-MONOMER,"RNA splicing factor activity, transesterification mechanism//zinc ion binding//nucleic acid binding"
3605,FBGN0035512-MONOMER,structural constituent of chitin-based cuticle//structural constituent of chitin-based larval cuticle
3606,FBGN0024227-MONOMER,protein serine/threonine kinase activity
3607,FBGN0035252-MONOMER,ORF
3608,FBGN0035957-MONOMER,arginine kinase activity
3609,FBGN0051534-MONOMER,zinc ion binding
3610,FBGN0004379-MONOMER,microtubule motor activity//ATP binding//motor activity
3611,FBGN0053348-MONOMER,ORF
3612,FBGN0030300-MONOMER,diacylglycerol kinase activity
3613,FBGN0034674-MONOMER,ORF
3614,FBGN0005683-MONOMER,electron carrier activity//protein binding//zinc ion binding
3615,FBGN0039868-MONOMER,ORF
3616,FBGN0032693-MONOMER,electron carrier activity//heme binding//monooxygenase activity//iron ion binding
3617,FBGN0036332-MONOMER,ubiquitin protein ligase binding
3618,FBGN0052983-MONOMER,ORF
3619,FBGN0003285-MONOMER,ORF
3620,FBGN0032135-MONOMER,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity
3621,FBGN0035831-MONOMER,ribonuclease P activity
3622,FBGN0031506-MONOMER,phosphoric diester hydrolase activity
3623,FBGN0038147-MONOMER,ORF
3624,FBGN0032251-MONOMER,ORF
3625,FBGN0038300-MONOMER,ORF
3626,FBGN0259729-MONOMER,ORF
3627,FBGN0031127-MONOMER,ORF
3628,FBGN0038548-MONOMER,zinc ion binding//nucleic acid binding
3629,FBGN0020908-MONOMER,calcium ion binding
